Ta_m,P_m,SWin_m,VPD_m,GPP
17.899,0.0,280.632,8.933,10.2551
21.663,0.0,265.731,12.277,10.7484
20.836,0.8,123.027,7.791,11.0074
20.24,1.2,184.446,5.443,7.28574
22.227,0.0,265.932,11.545,8.49356
18.861,0.0,149.976,7.828,10.0068
14.113,0.0,196.442,6.405,10.4743
14.917,0.0,264.586,8.117,6.60556
18.813,0.0,262.927,12.522,7.30939
21.695,3.4,161.55,9.197,6.35833
17.624,0.0,196.568,6.227,9.02928
16.536,8.0,143.918,5.144,6.8998
12.965,9.4,80.997,2.925,6.43273
12.247,0.2,137.693,3.465,7.93435
13.712,0.0,222.994,4.872,5.9938
15.221,0.0,209.773,5.316,7.76953
17.976,0.2,233.463,9.123,6.35583
17.394,0.0,198.968,8.214,6.93488
16.334,0.0,212.566,4.495,6.3358
15.566,0.0,110.81,5.038,5.52969
14.803,0.0,226.859,6.653,5.34322
12.714,0.2,186.352,4.527,5.10131
10.51,1.6,106.413,1.519,5.75302
11.586,0.0,132.294,2.298,5.64273
15.495,0.0,68.271,2.582,4.61242
15.586,0.2,32.058,2.171,2.88548
16.491,0.0,99.157,3.272,6.37516
16.178,0.0,110.614,4.791,7.74177
16.993,0.6,163.729,5.068,7.08007
15.629,0.2,142.508,2.467,7.48696
15.938,0.2,150.654,3.589,7.58085
16.392,0.0,200.695,7.036,5.87589
15.248,0.0,180.909,5.556,6.35122
14.836,0.2,190.959,5.062,6.68973
14.066,0.0,193.941,5.667,6.74101
14.537,0.0,186.21,5.752,6.76195
14.794,0.0,185.85,6.253,7.15789
12.943,0.0,121.455,3.945,5.77164
13.713,0.0,76.97,3.197,5.0968
13.301,0.0,108.196,3.939,5.92912
11.145,0.0,118.0,3.758,4.92009
12.552,0.0,163.56,5.627,5.27145
12.604,0.0,85.846,5.203,5.02061
13.012,3.0,51.031,4.009,3.16454
18.897,1.4,60.265,5.693,3.31683
21.854,0.0,134.735,12.702,3.97931
18.006,6.2,91.69,4.469,3.10151
13.26,0.0,111.804,2.356,3.34032
13.955,8.4,65.033,1.916,3.30738
11.833,3.8,70.142,2.006,3.35681
9.164,4.6,76.898,2.598,2.52268
7.476,0.0,116.154,2.878,2.80617
3.184,0.0,126.102,2.118,2.34848
1.796,0.0,137.819,2.122,0.420005
3.062,3.0,23.808,0.8,1.00899
5.102,4.4,82.654,1.283,1.86249
3.696,0.6,67.108,1.331,0.462982
3.07,0.0,152.74,2.308,1.00168
7.232,0.0,131.427,4.033,1.63321
9.14,0.0,91.292,3.867,1.47072
9.26,0.2,90.408,1.84,1.85748
8.764,7.2,35.958,0.737,1.89209
10.25,1.8,96.6,2.136,1.2288
12.829,1.6,74.123,2.486,0.889316
11.073,0.0,60.575,2.896,1.0132
10.645,0.0,98.56,3.181,1.11227
9.16,0.0,99.654,2.426,0.562549
7.299,0.2,81.877,0.925,0.969747
7.378,0.0,87.148,1.348,1.10295
5.545,0.2,77.698,0.896,0.138973
9.096,6.2,87.121,1.928,0.719445
8.628,17.2,31.89,0.963,0.13007
7.576,3.4,53.252,1.45,-0.337336
8.18,10.8,46.11,1.997,-0.394213
7.561,1.0,52.919,2.484,-1.00581
6.883,1.4,40.935,1.627,0.118209
6.43,6.8,45.285,2.031,0.0206152
5.212,0.4,89.671,1.286,0.78745
4.266,21.2,11.369,0.479,0.564614
4.431,2.8,17.385,0.468,-0.266449
3.166,0.0,63.36,0.753,-0.238907
5.503,5.0,19.123,0.816,-0.521713
13.128,0.0,53.575,3.755,-0.354743
13.591,3.6,29.556,6.49,-0.758238
11.541,1.2,42.421,4.652,-0.105959
11.972,12.6,24.165,1.287,-0.77929
10.33,6.0,14.994,1.35,-0.168757
8.651,0.0,66.194,2.365,0.0371584
9.114,0.0,89.266,3.861,0.594369
13.169,0.0,63.554,7.44,0.637309
14.537,0.0,56.823,8.548,0.500676
11.99,0.4,33.038,4.986,-0.456367
9.399,10.6,33.74,2.421,-0.212523
11.124,10.0,12.779,1.753,-0.236325
11.456,6.6,72.125,5.918,0.430161
8.564,0.4,63.569,3.024,-0.0254746
8.189,0.2,50.583,3.638,0.147356
9.018,0.0,34.171,4.488,0.00652856
9.504,14.6,32.013,4.349,-0.095157
4.461,0.2,16.075,0.824,0.17752
4.196,2.2,18.394,0.707,0.251147
5.984,0.0,54.792,2.767,0.188406
8.103,2.0,36.706,2.907,-0.296056
2.661,1.2,39.306,1.067,0.078871
5.581,1.4,23.69,2.298,0.249758
10.779,4.4,20.229,3.738,-0.207894
8.103,10.4,28.71,0.945,0.427968
6.108,9.6,28.919,1.616,0.122834
6.2,0.0,70.496,2.433,0.212307
8.356,3.6,22.552,1.765,-0.143219
4.771,1.4,13.948,0.944,0.306477
0.766,1.6,13.908,0.866,0.119789
-1.158,0.0,53.504,1.113,0.0503333
-2.851,0.0,13.654,1.51,0.152249
-2.82,0.0,15.962,1.476,0.235409
-2.386,0.0,24.985,1.568,0.22151
-3.777,0.0,33.519,1.339,-0.16546
-4.736,0.0,47.181,1.285,-0.220073
-12.266,0.0,40.836,0.453,-0.0841501
-6.18,0.0,32.675,0.693,0.0400454
1.667,8.6,31.115,1.325,0.277644
5.645,20.2,12.539,1.173,-0.0538662
1.568,9.0,34.469,0.441,0.427854
3.661,27.4,11.331,0.356,0.246394
5.237,5.2,5.625,1.666,-0.00519999
0.876,0.0,53.244,1.481,0.534876
1.546,3.4,29.75,1.571,0.384798
2.088,0.0,41.148,0.643,0.491818
6.693,17.4,11.388,1.043,0.322928
8.87,10.4,8.205,1.171,-0.0504603
7.318,5.8,33.622,1.283,0.150938
1.686,2.8,7.925,0.319,0.49196
-2.621,0.0,47.918,0.825,-0.140521
-0.934,0.0,35.529,0.956,-0.0373193
-4.632,0.0,21.659,0.733,0.127779
-5.46,0.0,52.986,0.773,-0.0306033
-5.415,0.0,9.861,0.377,-0.0302214
-3.288,0.0,19.267,0.323,-0.0668121
-4.086,0.0,20.649,0.277,0.152169
-5.157,0.0,13.642,0.294,0.0840226
-4.131,0.0,24.346,0.358,-0.128834
-3.595,0.0,24.843,0.494,-0.286474
-2.789,0.0,54.497,0.599,-0.0300211
0.303,6.8,15.285,0.35,0.356234
-0.234,1.2,75.544,0.484,-0.453547
-0.152,0.2,20.646,0.51,-0.153151
0.329,6.8,43.046,0.537,0.01683
5.307,5.0,13.702,1.115,0.0504968
2.71,0.2,46.792,0.779,-0.0250605
-1.524,0.0,23.575,0.147,-0.408561
-2.194,0.6,40.66,0.168,-0.281207
2.155,5.0,11.554,0.237,0.365262
1.432,0.0,62.85,0.458,-0.034274
-0.645,0.2,70.887,0.579,-0.0171583
0.824,6.2,34.443,0.414,0.0827203
-0.189,1.0,17.2,0.341,-0.125678
-3.242,0.0,6.63,0.508,-0.0198339
-5.318,0.0,84.362,0.949,0.0908802
-2.022,0.0,16.508,0.452,-0.117558
-0.117,3.0,23.45,0.246,0.0519549
-2.565,0.0,36.119,0.188,-0.158024
-3.459,0.0,36.312,0.261,-0.212668
-2.776,0.0,22.43,0.342,-0.337936
-0.1,12.4,41.114,0.398,-0.134414
2.666,13.0,21.115,0.654,0.132689
5.828,0.0,89.011,3.07,-0.0217295
5.799,8.2,14.018,1.24,0.244882
3.133,0.2,87.573,0.698,0.0315624
1.817,0.2,19.003,0.489,0.25136
-1.073,0.0,53.788,0.946,-0.232187
-2.418,0.0,58.897,0.872,0.1621
-5.947,0.0,60.247,0.977,0.0378159
-5.666,0.0,31.827,0.335,0.195155
-3.689,0.0,41.733,0.458,0.142247
-4.167,0.0,45.201,0.735,0.158477
-4.394,0.0,83.253,0.644,-0.127098
-2.568,0.0,73.59,0.884,-0.163303
-2.056,2.6,131.51,1.356,-0.211528
-0.1,5.0,37.457,0.47,0.0472534
5.828,6.4,58.288,1.69,0.38319
3.495,2.0,26.707,1.825,0.114166
1.035,1.0,77.659,1.096,-0.0243331
3.057,4.2,64.301,1.616,0.146907
8.696,2.8,92.08,3.695,-0.0629287
8.897,5.2,56.218,2.029,0.0398873
8.828,3.4,105.625,2.935,0.206689
9.123,5.4,77.628,3.581,0.115565
6.23,8.2,51.146,2.517,0.144248
8.315,4.0,147.859,5.567,0.134804
8.981,9.6,101.239,4.248,0.408169
5.002,0.0,131.752,3.04,0.225153
3.314,2.2,56.365,1.335,0.29214
2.483,0.0,147.761,2.777,0.121349
1.697,0.0,171.456,3.442,0.525503
-0.945,0.0,146.36,2.805,0.208689
-1.888,0.4,83.678,0.811,0.410138
-3.893,0.0,179.746,1.871,-0.0169611
-3.297,0.0,185.948,2.268,-0.242093
-2.951,0.2,169.454,2.349,-0.167871
-1.365,0.0,119.571,3.415,0.0735439
-1.535,2.2,107.837,1.208,-0.0169484
-1.264,2.2,159.916,1.506,-0.206143
2.355,0.2,82.499,1.962,0.373609
2.445,0.4,25.132,1.489,0.151819
4.676,0.8,86.481,1.946,0.220645
5.851,0.2,118.87,3.23,-0.0598515
7.494,0.2,182.893,5.87,0.706555
12.945,0.0,171.516,10.853,0.703501
14.043,0.0,142.995,9.023,0.473411
12.847,3.6,70.824,4.257,-0.326985
10.671,2.0,77.219,2.905,0.107703
8.919,0.0,210.268,3.102,0.516306
10.377,0.0,220.872,5.774,0.810338
12.892,0.0,198.721,7.782,0.188122
14.305,0.0,95.512,7.311,-0.174576
8.051,9.2,39.118,1.534,0.489908
7.676,3.4,77.19,2.389,0.279612
8.314,6.0,84.06,1.504,0.278747
11.588,1.6,113.539,3.424,0.599981
10.666,0.0,136.636,5.869,0.103023
6.503,3.0,155.959,3.15,0.0845188
4.581,0.2,193.239,2.842,0.363566
5.97,3.4,124.367,3.634,-0.0050049
6.724,15.2,70.489,1.888,0.403873
7.263,2.0,162.517,2.946,0.546216
5.945,0.0,212.541,3.716,-0.0599292
9.848,0.0,258.161,7.051,0.612436
12.855,0.0,237.086,8.466,0.876743
10.799,0.0,87.86,2.645,0.466005
10.549,0.0,144.172,4.33,0.903779
8.905,0.0,195.559,4.971,0.905402
4.763,1.0,118.13,2.54,0.759165
4.187,0.0,66.943,1.602,0.57427
5.601,1.8,89.239,1.506,0.486296
6.628,7.2,116.317,1.984,0.459282
7.896,0.0,140.632,3.528,0.921563
9.987,0.0,227.418,5.139,1.13973
10.203,0.0,266.226,6.45,0.70169
11.668,0.0,273.512,8.037,1.11907
13.041,0.0,265.674,8.668,1.03712
11.591,0.0,241.907,7.351,1.30614
8.431,0.0,288.754,5.61,1.32349
9.266,0.0,287.485,7.09,1.23507
11.918,0.0,288.962,10.176,1.44413
14.735,0.0,300.117,12.717,1.85873
16.731,1.4,255.348,12.024,3.50052
13.529,3.8,237.024,5.516,2.96771
13.008,0.0,293.368,6.911,4.17598
15.854,0.0,296.45,10.347,4.34232
19.321,0.0,273.841,14.112,6.27873
14.074,1.2,97.685,4.437,6.14986
11.439,0.8,110.221,2.472,6.30607
9.945,8.2,125.173,1.972,5.78666
8.595,0.8,151.306,2.511,5.28061
8.628,0.2,115.43,3.456,4.46695
6.985,0.2,65.857,3.607,3.78127
5.346,14.8,43.195,0.505,2.49331
6.741,3.4,79.251,1.505,3.92997
10.06,0.4,180.203,3.837,6.09167
11.476,2.8,200.536,2.956,6.46961
11.181,0.6,119.066,2.065,6.66165
11.185,4.8,138.396,1.847,7.13566
7.924,0.0,66.024,1.863,4.25499
6.522,11.8,97.733,1.308,4.44497
7.496,0.0,126.579,2.139,5.34987
8.126,0.0,99.989,2.484,5.05267
10.295,0.0,161.506,4.512,7.88651
10.455,4.6,206.32,3.432,7.90094
9.599,0.0,253.855,4.213,7.34652
7.508,4.0,142.806,2.163,6.21947
9.11,8.8,65.768,1.373,6.28782
12.826,0.0,253.614,4.516,9.56784
15.595,0.0,327.132,7.455,10.5477
17.259,0.0,305.924,8.894,10.7376
19.3,0.0,340.159,11.496,10.8926
20.323,1.8,249.877,10.425,11.5759
14.8,24.6,113.973,2.116,11.3947
13.84,8.6,152.498,1.748,12.3408
14.075,3.2,186.86,3.563,11.7532
14.851,5.6,267.822,6.424,13.2859
12.683,21.4,132.327,2.35,9.91155
9.833,0.2,116.569,2.034,8.7393
12.396,0.0,172.675,3.113,9.18505
14.527,0.0,215.444,5.5,10.6466
15.683,0.0,247.063,6.593,11.2415
18.228,0.0,351.729,10.199,10.9438
19.71,0.0,347.853,12.745,10.1812
19.239,25.8,247.427,7.212,14.6735
16.934,0.0,269.486,6.148,13.7028
17.812,0.4,206.844,5.916,15.2929
19.532,16.6,249.151,7.587,12.0421
20.108,20.6,232.167,6.435,12.6797
20.279,4.4,287.217,8.642,12.7629
17.086,2.6,202.127,4.801,12.6098
13.885,0.0,110.101,3.016,6.73752
14.646,11.0,236.01,3.482,10.8061
16.227,0.2,188.547,5.016,9.87335
15.837,0.2,203.686,6.388,8.83003
14.751,0.8,222.38,3.733,11.5485
15.631,3.0,207.086,4.365,11.8415
11.101,9.0,175.969,3.32,8.75825
10.718,0.0,194.052,3.7,8.78782
11.624,0.0,221.386,4.673,10.3354
12.862,0.0,316.478,6.199,9.8378
15.534,0.0,322.27,8.386,13.6459
18.182,0.0,347.09,10.158,12.5193
20.094,0.0,324.294,10.674,10.4589
20.292,0.0,323.109,9.127,13.2534
21.374,0.0,338.001,11.279,12.7824
22.07,0.0,338.603,12.826,12.4816
22.55,0.0,324.806,12.806,14.6117
22.019,0.0,317.922,11.793,15.1132
22.488,0.0,315.966,13.238,14.587
24.515,0.0,326.659,15.403,16.2481
23.607,10.0,217.817,10.34,15.5066
21.243,10.6,217.115,6.266,13.7302
20.175,0.0,287.41,10.229,12.8937
18.494,0.0,302.176,8.824,12.5642
19.147,0.0,341.579,10.751,9.68057
22.936,0.0,335.67,14.594,12.1784
24.138,0.0,235.505,12.487,11.4913
26.403,1.2,308.813,15.712,14.3486
25.337,0.2,310.023,12.208,14.4114
21.785,5.2,219.647,8.249,11.437
21.345,0.0,319.393,9.589,13.7952
22.368,1.8,294.44,10.507,13.4281
19.362,0.2,292.741,8.614,16.6167
22.68,0.0,336.395,14.274,13.0661
17.875,1.8,190.728,6.968,14.5018
17.637,0.0,331.495,9.665,11.0652
20.241,0.0,337.25,12.328,12.9776
22.083,0.0,336.826,14.165,11.6078
23.47,0.8,276.386,14.16,11.9819
17.7,6.0,65.4,1.618,6.94857
15.679,6.6,145.669,2.673,9.48974
15.093,6.2,170.724,4.835,10.7247
15.004,0.2,144.525,5.111,9.16922
16.017,7.2,170.087,2.776,12.434
17.051,0.0,225.082,6.371,12.1857
17.17,17.0,127.82,3.379,10.0522
15.078,1.4,148.77,2.704,10.2509
16.179,0.4,235.991,5.421,11.834
18.67,0.6,318.408,10.094,10.0594
21.026,15.2,195.525,9.287,12.9908
18.448,14.4,166.528,4.374,10.5116
16.267,0.0,230.293,5.317,9.31184
17.432,0.2,183.274,6.84,13.7125
15.195,5.0,125.98,3.49,8.14762
14.841,0.0,305.409,6.11,7.45929
17.424,0.0,297.751,9.247,9.23744
17.772,0.6,134.404,6.521,10.3821
18.088,0.0,279.183,8.234,9.67455
20.803,0.0,269.515,11.781,12.2856
19.644,4.2,151.561,6.782,12.8381
17.982,4.0,176.108,5.328,10.2857
15.999,0.0,214.503,5.545,8.34261
16.137,1.6,183.264,3.604,9.62979
14.448,26.0,68.352,1.751,7.63029
12.879,19.2,60.637,1.005,4.9727
15.216,7.0,95.578,3.031,10.296
15.65,2.2,105.818,2.777,10.4126
17.362,0.0,272.063,6.769,11.6515
19.937,0.0,278.492,8.437,10.7782
23.618,0.0,275.794,10.543,11.5445
22.226,0.0,212.786,7.636,8.25455
20.499,2.4,128.8,5.769,10.1346
15.638,29.4,113.265,3.484,8.62598
16.758,0.0,193.598,7.102,11.0454
22.664,2.6,197.344,9.584,11.6381
18.827,5.0,146.711,3.918,8.18901
13.161,5.4,193.92,3.697,6.55894
12.11,11.0,136.528,2.386,7.96139
10.869,2.4,71.178,1.589,6.83044
12.174,0.0,182.19,3.486,7.42789
13.001,0.2,260.562,5.351,8.44842
14.718,0.0,248.069,5.213,8.81349
15.041,0.0,250.448,4.594,8.57588
14.35,0.0,236.287,4.549,7.84982
13.685,0.0,243.956,5.003,8.03333
14.8,2.2,209.087,6.296,8.04761
15.097,13.4,70.369,1.388,5.47848
14.873,3.0,123.956,3.366,8.45472
13.969,0.4,134.051,3.118,9.28583
15.038,0.0,205.475,4.02,9.63195
15.95,0.0,224.8,5.057,7.51018
15.278,8.2,185.789,3.657,8.29379
13.305,0.4,162.385,3.349,7.38121
15.004,0.0,128.154,5.013,11.3069
12.931,9.4,29.257,1.896,2.79119
12.499,0.0,148.222,3.443,10.9793
11.107,1.0,165.253,2.722,7.24209
9.04,0.0,190.0,2.823,5.87519
9.444,0.0,214.544,3.683,5.81746
12.521,0.2,211.64,5.111,8.02803
14.07,0.0,209.601,4.86,8.29061
15.159,0.0,201.571,4.522,8.44795
17.647,0.2,174.499,6.691,10.3859
13.572,9.0,42.333,2.065,5.42223
9.972,0.4,45.637,1.766,3.54718
8.111,0.6,77.812,1.65,5.49974
8.757,0.0,74.949,2.383,6.03632
8.985,0.4,51.037,1.733,5.17941
10.504,0.2,57.621,1.137,4.53639
12.402,5.0,70.072,1.268,6.53342
11.235,0.4,108.547,1.833,6.61269
13.8,4.6,88.734,3.008,7.03834
17.969,0.0,171.72,8.52,5.88002
15.535,0.0,134.097,3.726,6.22926
14.007,0.6,56.6,2.781,4.78532
14.919,0.0,163.138,4.305,4.843
14.014,0.0,169.15,1.989,4.88656
13.798,0.4,160.445,2.454,3.61192
11.551,0.2,152.071,1.655,1.42195
11.081,0.0,164.248,5.026,0.792988
10.981,0.0,169.257,6.227,0.647075
9.518,0.0,164.836,4.543,0.707228
6.825,0.0,155.475,2.291,0.368779
5.674,0.0,122.783,1.385,0.810181
6.68,0.2,48.17,1.379,0.89031
7.172,18.0,40.317,0.708,1.07359
5.291,1.4,16.662,0.658,0.652214
4.663,0.0,47.624,1.145,0.582686
5.781,3.4,28.283,1.083,0.772339
4.981,5.8,37.401,0.811,1.99509
3.455,0.0,122.392,1.76,1.50691
1.442,0.0,66.384,0.915,1.07907
5.984,8.6,113.77,2.221,2.03187
5.974,2.6,45.568,1.074,0.974959
3.523,0.0,82.45,1.623,1.70984
3.437,0.0,138.201,2.257,1.55198
6.544,0.2,79.002,3.604,1.26333
7.602,0.0,55.314,3.486,1.7682
8.97,0.0,113.618,2.502,0.54805
12.678,1.6,59.167,6.332,0.644868
10.986,2.2,67.775,2.662,1.76167
9.929,0.0,91.83,1.715,1.53355
9.267,0.2,62.028,2.291,1.28191
11.459,0.0,35.337,2.097,-1.00047
14.039,0.2,31.474,2.433,-1.10669
12.751,0.0,49.613,4.116,-0.247069
10.256,18.0,27.781,1.958,-0.444412
6.055,20.0,23.805,0.601,1.48262
4.959,2.8,70.156,2.096,1.78104
7.821,3.2,60.203,2.327,0.179364
6.951,8.4,33.222,1.26,0.00950988
6.05,3.8,54.671,2.007,0.0105707
11.336,7.4,43.655,2.66,0.249606
14.497,0.2,42.416,5.202,-0.185043
14.648,7.8,82.392,6.069,0.336513
6.889,25.4,9.532,0.565,0.44945
5.502,0.0,29.454,1.27,0.495469
4.054,0.0,17.308,1.251,-0.021629
4.767,0.2,17.113,1.139,-0.132696
5.705,0.8,25.583,1.093,0.053445
4.651,0.0,62.078,1.306,0.886355
2.941,0.0,17.182,0.941,0.0749813
2.334,3.4,7.02,0.406,0.0180091
2.337,1.4,23.087,0.619,0.154366
1.926,3.2,13.939,0.4,-0.142068
0.751,6.4,11.478,0.341,-0.113389
-0.99,0.0,5.276,0.143,0.233698
-2.354,1.0,61.976,0.364,0.2048
-1.14,0.2,47.163,0.336,0.319603
-1.71,0.0,6.285,0.258,0.189082
-3.523,0.0,43.833,0.499,-0.392589
-4.635,0.0,13.625,0.428,-0.222783
-3.875,0.0,30.639,0.551,-0.203473
-5.66,0.0,28.652,0.227,-0.5222
-2.745,0.0,49.054,1.169,0.0170766
1.486,10.6,22.79,2.122,-0.0488967
0.264,18.4,10.093,0.193,0.186155
0.916,28.8,12.522,0.181,0.12217
1.782,31.8,10.973,0.183,0.271522
-1.5,0.0,11.18,0.197,-0.0607066
-0.179,1.4,5.173,0.229,-0.070703
2.141,11.8,6.522,0.211,0.106151
2.41,0.4,25.614,0.706,0.217053
-2.994,0.2,45.489,1.345,-0.0742486
-4.807,0.0,26.546,0.502,-0.187261
-5.38,0.0,20.218,0.407,-0.122588
-4.177,0.0,41.255,0.529,-0.118931
-3.396,0.0,30.305,0.234,-0.09401
-3.049,0.0,33.106,0.762,0.0545346
2.659,8.4,43.067,1.568,0.100862
0.347,8.8,5.177,0.393,0.0869608
4.744,23.4,16.032,0.534,0.380056
3.161,9.8,16.76,0.229,-0.336354
4.446,4.4,29.507,0.43,0.14397
-1.585,1.0,10.193,0.135,0.396827
-6.256,0.0,31.011,0.266,0.152733
-8.63,0.0,27.382,0.316,-0.206312
-3.815,0.0,58.06,0.443,0.262416
-0.378,6.2,28.907,0.752,0.363505
-0.013,2.8,21.566,0.148,0.170179
-0.493,0.4,37.824,0.346,-0.0969954
-1.457,0.0,15.082,0.313,0.0482463
